,CASRN,LogLD,smiles
11170,71-36-3,1.5974978272499998,CCCCO
11171,,2.619611884,O=[N+]([O-])c1ccccc1O
11172,,2.380933752,O=Cc1ccccc1O
11173,,2.513988273,c1ccc2ncccc2c1
11174,,1.728473436,CCC(C)=NO
11175,,2.807898035,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
11176,,2.134127113,Oc1ccc(Cl)cc1
11177,,1.330943364,C=CC(=O)OCC(C)C
11178,,3.073362491,OCCCl
11179,,3.149929325,CCC#N
11180,109-07-9,1.7941122120625002,CC1CNCCN1
11181,,1.76735623,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
11182,,1.591648783,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
11183,142-96-1,1.4094669725000002,CCCCOCCCC
11184,540-88-5,1.5516263350625001,CC(=O)OC(C)(C)C
11185,,2.679721515,ClC=CCCl
11186,,1.675358893,CC1CCC(C(C)C)C(O)C1
11187,,1.534359666,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
11188,,1.260438199,OCC(O)C(O)C(O)C(O)CO
11189,624-83-9,2.5823969121875,CN=C=O
11190,64-67-5,2.2873724351249995,CCOS(=O)(=O)OCC
11191,,1.916212187,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
11192,759-94-4,2.1692447917499997,CCCN(CCC)C(=O)SCC
11193,111-76-2,2.02197879775,CCCCOCCO
11194,78-48-8,3.1234521263749997,CCCCSP(=O)(SCCCC)SCCCC
11195,,2.693125357,C=C(C)C#N
11196,,2.010684861,O=C(OCc1ccccc1)c1ccccc1O
11197,111-96-6,1.5645613807499998,COCCOCCOC
11198,1338-23-4,2.4074289454375,CCC(C)(OO)OOC(C)(CC)OO
11199,,1.874977059,CC(C)(C)c1ccc(OCC2CO2)cc1
11200,,1.980100056,Cc1ccc(C(C)(C)C)cc1
11201,,1.774753628,O=CC=Cc1ccccc1
11202,,1.479738422,CCOC(C=C(C)CCC=C(C)C)OCC
11203,91-17-8,1.6511808695,C1CCC2CCCCC2C1
11204,,2.01501061,C=CC(=O)NC(C)(C)CC(C)=O
11205,124-02-7,2.3238502308125,C=CCNCC=C
11206,,1.716805558,Nc1ccc(Cl)cc1Cl
11207,,3.008905752,Clc1nc2ccccc2nc1Cl
11208,,1.852178117,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
11209,112-95-8,1.7828934705625,CCCCCCCCCCCCCCCCCCCC
11210,,1.342544177,C=C(C#N)C(=O)OCC
11211,5397-31-9,2.5068204576874997,CCCCC(CC)COCCCN
11212,,1.622989214,CC=C1CC2C=CC1C2
11213,,1.05740966,C=C(C)C(=O)OCC
11214,,0.950391984,N#CCCO
11215,,2.957266261,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O
11216,75-33-2,1.5584323316250002,CC(C)S
11217,,2.47678174,CC(C)Nc1ccc(Nc2ccccc2)cc1
11218,109-87-5,1.2445006816875002,COCOC
11219,,1.705989958,CC(=O)c1cccc([N+](=O)[O-])c1
11220,,1.829157593,Nc1ccccc1[N+](=O)[O-]
11221,,1.686780925,Nc1ccc([N+](=O)[O-])c(N)c1
11222,,2.801454604,CCCCCCCCn1sccc1=O
11223,,3.089573299,CC=CCC#N
11224,79-21-0,2.6501621065937497,CC(=O)OO
11225,,3.313006136,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
11226,,2.459460341,BrC(Br)C(Br)Br
11227,,2.096948235,Clc1cc(Cl)c(Cl)c(Cl)c1
11228,,1.622929914,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
11229,,1.502508421,O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
11230,78-67-1,2.5062612407500002,CC(C)(C#N)N=NC(C)(C)C#N
11231,,1.986512971,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
11232,,1.966016349,O=S(=O)(Cl)c1ccccc1
11233,,1.959834685,N#Cc1cccnc1
11234,,2.48520953,C=Cc1ccccn1
11235,106-79-6,1.9109082219375,COC(=O)CCCCCCCCC(=O)OC
11236,,2.033504821,Cc1cccc(N)c1
11237,,1.281053413,COCC(C)OC(C)=O
11238,109-74-0,2.5589370191875,CCCC#N
11239,111-49-9,3.5326612296875,C1CCCNCC1
11240,,1.773333989,CCCCOCCOC(C)=O
11241,112-25-4,2.2880283695,CCCCCCOCCO
11242,123-62-6,1.8434715105000001,CCC(=O)OC(=O)CC
11243,298-07-7,1.9321420971249998,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
11244,,1.569067016,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
11245,541-41-3,2.648160663375,CCOC(=O)Cl
11246,,1.114524192,CCCCCOC(C)=O
11247,,1.546836761,OCCCCCCO
11248,629-59-4,1.4663922868750001,CCCCCCCCCCCCCC
11249,,1.217314309,O=C(O)CNCC(=O)O
11250,,1.909747994,O=C1CCCCCCCCCCCN1
11251,,1.63405682,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
11252,2807-30-9,1.5748033814375,CCCOCCO
11253,,1.751042328,CC1=NC(C(C)C)=NC(=O)C1
11254,,1.864656411,C=C(C)C(=O)OCCN(C)C
11255,,2.421278523,O=C(Cl)c1cc(Cl)cc(Cl)c1
11256,,1.532078791,CCCCCCCCOC(=O)C=CC(=O)OCCCCCCCC
11257,,3.016376629,O=C(O)CCl
11258,,1.945856775,Cc1ccc(S(=O)(=O)N=C=O)cc1
11259,,2.233682212,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
11260,,1.951841232,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
11261,14433-76-2,1.950157661625,CCCCCCCCCC(=O)N(C)C
11262,,1.422274591,CC(=O)OC1CCC(C(C)(C)C)CC1
11263,,1.645720904,Oc1ccc(-c2ccc(O)cc2)cc1
11264,,1.283408665,Cc1cc(C)c(C)cc1C
11265,,1.642743132,OCC1CCCO1
11266,100-35-6,3.5945625600625,CCN(CC)CCCl
11267,625-45-6,1.97995071125,COCC(=O)O
11268,,2.227765691,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
11269,,2.734039856,CCN1CN(CC)CN(CC)C1
11270,,2.987172277,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
11271,,2.082725067,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O
11272,,2.098235587,BrCCc1ccccc1
11273,,1.755653366,CC=CC=CCCCCCCCO
11274,,2.427770028,O=C(Oc1cccc(O)c1)c1ccccc1
11275,,1.068052362,CCOC(=O)CC
11276,106-30-9,1.40804448425,CCCCCCC(=O)OCC
11277,,1.597020555,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C
11278,,1.852637457,Cc1c(Cl)cccc1[N+](=O)[O-]
11279,,1.810026407,CC(C)(C)N(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1
11280,513-53-1,1.3957205183124999,CCC(C)S
11281,,2.084964187,CCC(C)(O)C#CC(C)(O)CC
11282,,2.956622829,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O
11283,,2.371698072,CCCCC(CC)CCC(CCC(CC)CC)OS(=O)(=O)O
11284,,1.87374416,c1ccc(Cc2ccccc2)cc1
11285,1559-35-9,1.6847273773125,CCCCC(CC)COCCO
11286,,1.432299973,FC(F)(F)C(F)(F)C(Cl)Cl
11287,,1.537155187,CCCCCCCCCc1ccc(OCCOS(=O)(=O)O)cc1
11288,,1.763806996,COC(=O)Cc1ccccc1
11289,4620-70-6,1.9437662049999997,CC(C)(C)NCCO
11290,5459-58-5,1.6593542673125001,CCCCOC(=O)CC#N
11291,,2.020561885,O=C1CCCCCN1SSN1CCCCCC1=O
11292,,3.193777625,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC
11293,,2.53255268,CC(=O)C(Cl)C(=O)N(C)C
11294,,2.932766683,NNc1nncc2ccccc12
11295,3069-29-2,2.2786873275625,CO[Si](C)(CCCNCCN)OC
11296,,2.732972433,Cc1ccnc(N)c1
11297,,2.512925308,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
11298,,1.341196561,CC(C)=CCCC(C)CCOC=O
11299,106-71-8,2.805403150625,C=CC(=O)OCCC#N
11300,,1.856672037,CCOC(=S)S
11301,,1.918649592,S=c1[nH]c(=S)[nH]c(=S)[nH]1
11302,17980-47-1,1.8057602080625,CCO[Si](CC(C)C)(OCC)OCC
11303,765-12-8,1.8037457111875002,C=COCCOCCOCCOC=C
11304,,2.875333112,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
11305,,2.868792723,CCN(CC)CC(=O)Nc1c(C)cccc1C
11306,,2.522382856,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
11307,,2.180633087,Cc1cnc(C)c(C)n1
11308,,1.265478204,CCCCC=CC=CC=O
11309,,1.814451715,CC(C)=CCCC(C)CC(=O)O
11310,,1.350871032,CCCC(=O)OCC=C(C)CCC=C(C)C
11311,,1.621774471,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
11312,,1.702009398,CC1CC(O)CC(C)(C)C1
11313,,1.232728509,CCC=CCCOC=O
11314,,1.447813115,C=CC(C)(CCC=C(C)C)OC(=O)CC
11315,,2.069520679,CC(C)(O)Cc1ccccc1
11316,,1.487934921,CC(C)CC(=O)OCc1ccccc1
11317,,1.526878364,O=C(C=Cc1ccccc1)OCCc1ccccc1
11318,,1.747827486,CCC(=O)OCC=Cc1ccccc1
11319,104-50-7,1.6428165534999999,CCCCC1CCC(=O)O1
11320,123-29-5,1.48036468975,CCCCCCCCC(=O)OCC
11321,,2.85529404,C=CCOC(=O)CCCCC
11322,,1.634046793,CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1
11323,,2.690201435,O=C1CCN(c2ccccc2)N1
11324,1120-24-7,1.9205459825625,CCCCCCCCCCN(C)C
11325,,2.083559194,c1ccc(-c2ccccc2-c2ccccc2)cc1
11326,,1.560126708,CC(C)=CCCC(C)=CCOC(=O)Cc1ccccc1
11327,,2.481381708,Cc1cc(C)nc(C)c1
11328,,2.91863909,c1ccncc1
11329,,1.736077637,COc1ccccc1C=O
11330,,1.554765164,CC(C)=CC1CC(C)CCO1
11331,,1.699890601,CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
11332,,1.986746472,O=C(O)CC(NCCNC(CC(=O)O)C(=O)O)C(=O)O
11333,26322-14-5,2.0319384686875,CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC
11334,,3.546842832,CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
11335,,2.822316475,Cc1cc(C2(c3ccc(O)c(C)c3)C(=O)Nc3ccccc32)ccc1O
11336,,1.775038536,O=C(OCC=Cc1ccccc1)c1ccccc1
11337,58567-11-6,1.7204873355624999,CCOCOC1CCCCCCCCCCC1
11338,,3.702266783,Oc1ccc(Br)cc1Br
11339,,1.797917085,CCC(C)=CCCC(C)=CC#N
11340,,1.385637251,CCC=CCCC1(C)CCC(=O)O1
11341,,1.494674907,CCn1c2ccccc2c2ccccc21
11342,,1.52003088,CCCCCC(=Cc1ccccc1)C(OC)OC
11343,,1.865540326,CCOC(=O)c1ccc([N+](=O)[O-])cc1
11344,3891-98-3,1.6667305783750002,CCC(C)CCCC(C)CCCC(C)C
11345,,1.872961051,c1ccc(CC2OCCO2)cc1
11346,128-53-0,3.5555690855625004,CCN1C(=O)C=CC1=O
11347,,1.593642662,O=c1oc(=O)c2ccc3c4ccc5c(=O)oc(=O)c6ccc(c7ccc1c2c73)c4c65
11348,,1.824522989,O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1
11349,,1.697882038,Cc1ccc(Cl)cc1NC(=O)c1cc2ccccc2cc1O
11350,,1.891142304,FC(F)(F)c1cccc(C(F)(F)F)c1
11351,505-66-8,1.66785811475,C1CNCCNC1
11352,544-10-5,1.399379958125,CCCCCCCl
11353,,1.260340445,O=C(O)c1cc(O)cc(C(=O)O)c1
11354,,2.423559582,CC(C)=NN=C(C)C
11355,,1.758868819,CC(=S)Nc1ccccc1
11356,676-83-5,2.1969350138749997,CP(Cl)Cl
11357,,1.657847217,O=Cc1ccncc1
11358,1496-94-2,2.162656229875,CCCP(=O)(CCC)CCC
11359,,1.945075897,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O
11360,,1.723949871,CC(C)(c1ccccc1)C(C)(C)c1ccccc1
11361,,1.791556885,O=C=Nc1ccc(Br)cc1
11362,,2.478697643,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O
11363,,1.463023468,CCCCCCCCCCCCOC(=O)c1ccccc1
11364,,1.752461342,C#CC(C)(C)N
11365,2986-17-6,2.5580286668124996,CC(C)NC(=S)NC(C)C
11366,,1.841965497,O=C1c2ccccc2C(=O)N1CCO
11367,,1.827574687,O=C1OC(=O)c2ccc(Cl)c3cccc1c23
11368,,1.638625015,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21
11369,5351/4/2,2.0724565626875,CCN(CC)CCC#N
11370,,3.293564435,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1
11371,13361-32-5,2.8501616083125,C=CCOC(=O)CC#N
11372,,1.995746295,Clc1ccc(C(Cl)Cl)cc1
11373,,1.636237077,COC(=O)c1cccc(C)c1O
11374,,2.158837242,N=C1C=C(Br)C(=O)c2c(N)cc(Br)c(O)c21
11375,,1.301516837,COC(=N)N
11376,31024-56-3,1.5427814274374998,CCCCNCCC[Si](OC)(OC)OC
11377,,2.096498324,O=C1CC(Nc2ccc([N+](=O)[O-])cc2)=NN1c1c(Cl)cc(Cl)cc1Cl
11378,,2.060514,O=C=Nc1ccc(OC(F)(F)F)cc1
11379,,1.385742081,CCOCC=C(C)CCC=C(C)C
11380,,1.881022141,CN(CCCCCC(=O)O)S(=O)(=O)c1ccccc1
11381,,2.661951546,CCCCC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C(=O)OC1CC(C)(C)N(C)C(C)(C)C1)C(=O)OC1CC(C)(C)N(C)C(C)(C)C1
11382,,2.265777658,CN1CCN(C)C1=O
11383,,2.447057489,CNC(=O)Oc1ccccc1
11384,,2.405813986,O=c1occo1
11385,,1.988570371,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2
11386,,1.715501945,CC12CCC(C(Br)C1=O)C2(C)C
11387,542-59-6,1.2769824093125002,CC(=O)OCCO
11388,,1.239653112,CCCCCC(O)CC
11389,,1.313172356,OC1CCC2CCCCC2C1
11390,,2.466571072,NC1CCCC(N)C1
11391,,1.017611677,CCCC(O)CO
11392,,1.552742258,CCCC1C2C=CC(C2)C1C=O
11393,,2.204778007,CC(C)(C1CCCO1)C1CCCO1
11394,824-11-3,4.0759426488125,CCC12COP(OC1)OC2
11395,,1.495357849,CC=CC(=O)OC
11396,4431-83-8,1.5618977805625,COCCOCOCCOC
11397,,1.902120546,CC=NO
11398,,1.854140877,CC(=O)Nc1ccc(O)cc1
11399,,2.77543016,Nc1ccc(-c2ccc(N)cc2)cc1
11400,,1.984270362,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(N)c6c5O)cc4)cc3)c(O)c12
11401,,2.579221626,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2S(=O)(=O)O)cc1
11402,,1.805935654,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
11403,1717-00-6,1.3495659030625,CC(F)(Cl)Cl
11404,,1.936889105,c1cc(OCC2CO2)cc(OCC2CO2)c1
11405,,2.006381045,O=C1CCc2ccccc2O1
11406,108-01-0,1.90388860875,CN(C)CCO
11407,,1.53153077,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
11408,,2.034511783,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
11409,,1.796394352,Oc1ccc(OCc2ccccc2)cc1
11410,,2.089444787,CC=Cc1ccc2c(c1)OCO2
11411,,3.213352449,CN(N=O)C(=N)N[N+](=O)[O-]
11412,,1.976756414,CC1=NC(=S)NC(=O)C1
11413,,4.047056692,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12
11414,,1.420293708,NC(=O)c1cccnc1
11415,75-52-5,1.6950200771250001,C[N+](=O)[O-]
11416,924-16-3,2.1800882819374996,CCCCN(CCCC)N=O
11417,55-18-5,2.5979116465,CCN(CC)N=O
11418,,2.27998469,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
11419,,1.641046234,O=C1OC(=O)c2ccccc21
11420,,1.953064296,O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1
11421,,2.095883369,Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O
11422,,2.294893697,Nc1ccc(NCCO)c([N+](=O)[O-])c1
11423,,2.248044266,Oc1cccc(O)c1
11424,,1.70974391,C=Cc1ccccc1
11425,,1.499258606,c1ccc(C2CO2)cc1
11426,,1.534359666,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
11427,,2.204181217,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
11428,,2.398846543,ClCC(Cl)(Cl)Cl
11429,,1.71289804,ClC(Cl)=C(Cl)Cl
11430,,1.921113366,Cc1ccc(N)cc1
11431,,3.802671124,O=C(CCl)CCl
11432,111-14-8,1.3949687548125,CCCCCCC(=O)O
11433,66-25-1,1.460009734625,CCCCCC=O
11434,123-79-5,1.7562416810625,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
11435,,1.342800879,O=C(O)CCCC(=O)O
11436,,0.892807747,C[S+](C)[O-]
11437,,1.60643192,CCCCOC(=O)c1ccccc1C(=O)OCCCC
11438,,2.098868465,Nc1ccccc1Cl
11439,,2.465420721,C=CCOC(=O)C(=C)C
11440,96-17-3,1.2749846294375,CCC(C)C=O
11441,,1.61624948,Cc1ccc(O)c(C)c1
11442,111-90-0,1.489977975125,CCOCCOCCO
11443,,1.590127134,CCCCCCCCCC(C)=O
11444,112-70-9,1.7895680701249999,CCCCCCCCCCCCCO
11445,,1.736804565,C#CC(C)(C)O
11446,,1.98323956,CCN(CC)C(=O)c1cccc(C)c1
11447,,1.78087227,NCCN1CCNCC1
11448,141-28-6,2.1706655126875,CCOC(=O)CCCCC(=O)OCC
11449,,1.377488383,OCCN1CCOCC1
11450,,1.647877872,CCCCCCCC(C)=O
11451,,2.76174989,Clc1nc(Cl)c(Cl)c(Cl)c1Cl
11452,,2.687114088,CCOC(=O)C(Cl)C(=O)OCC
11453,,2.389270174,CCC(C)c1ccccc1O
11454,,2.227777475,CC(=O)Nc1ccccc1
11455,,2.002739341,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C
11456,,2.279764492,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
11457,,2.998232232,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
11458,,1.257198426,NC(CO)(CO)CO
11459,,2.217179341,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
11460,75-36-5,1.9997687110625,CC(=O)Cl
11461,,2.304877403,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
11462,,2.614386954,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1
11463,,5.596015081,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43
11464,,2.023650565,Clc1cccc2ccccc12
11465,,2.321840144,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl
11466,,4.097503722,N#CC1(O)CCCCC1
11467,,1.929249331,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)O)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1
11468,,2.208603777,CCCCN(CCO)CCCC
11469,,1.164993053,CC(C)(C)OOC(C)(C)C
11470,,1.901383918,Cc1ccc([N+](=O)[O-])c(C)c1
11471,142-84-7,2.3235163775,CCCNCCC
11472,,1.826178366,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O
11473,,2.180890687,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC
11474,,2.637564995,OCc1ccco1
11475,,2.152299013,O=CC=Cc1ccco1
11476,,2.50573317,CC=CC=CC=O
11477,,1.525138548,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C
11478,,1.321191469,CC(=O)OC(C)C
11479,,1.676517181,COCCOC(C)=O
11480,,2.242941136,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl
11481,3524-68-3,2.277830436875,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
11482,109-66-0,1.7036894922499999,CCCCC
11483,,2.039548813,c1ccc(Nc2cccc3ccccc23)cc1
11484,,1.965998621,CC(=O)OCc1ccc2c(c1)OCO2
11485,,2.510422359,CC(C)=C1CCC(C)CC1=O
11486,,2.948125,SCCc1cnccn1
11487,17831-71-9,2.6371338885,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
11488,,1.879824692,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
11489,75-50-3,2.034027261375,CN(C)C
11490,,2.101776523,O=c1c2ccccc2c(=O)c2c1ccc1[nH]c3c(ccc4c(=O)c5ccccc5c(=O)c43)[nH]c12
11491,,2.025708599,O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1
11492,,1.604705193,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
11493,,2.513165281,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl
11494,,2.241223383,CC(C)(C)c1ccccc1O
11495,,1.345653698,Cc1cc(S(=O)(=O)O)c(N)cc1Cl
11496,,2.664050092,Cc1ccc(C(C)(C)C)c(O)c1
11497,,0.944788545,O=C1OCCO1
11498,,1.64796143,CC(C)c1ccc(C(C)C)cc1
11499,108-11-2,1.7093693507499998,CC(C)CC(C)O
11500,122-52-1,1.9924799665,CCOP(OCC)OCC
11501,,1.761105643,COc1ccc(C=O)cc1
11502,,1.341728536,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1
11503,,1.146732463,CCOC(=O)CC(C)=O
11504,,1.537585114,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC
11505,,2.958119217,c1cc(-c2ccncc2)ccn1
11506,919-30-2,2.1736565354375,CCO[Si](CCCN)(OCC)OCC
11507,,2.093180335,C=C(C)C(=O)NCO
11508,,1.899983834,O=S(=O)(O)c1ccccc1Nc1ccc(C(=C2C=CC(=Nc3ccccc3)C=C2)c2ccc(Nc3ccccc3)cc2)cc1
11509,,1.697698126,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
11510,,1.865133006,CCCCCCCCCCCCCCCCCCOP1OCC2(CO1)COP(OCCCCCCCCCCCCCCCCCC)OC2
11511,,2.565698622,Clc1ccc(C(Cl)(Cl)Cl)cc1
11512,,2.076104791,CN(CCO)c1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5ccccc5)nc(N(C)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1
11513,24468-13-1,1.6663609498124998,CCCCC(CC)COC(=O)Cl
11514,,1.965965811,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1
11515,,2.869409448,O=C(CS)OC(CO)CO
11516,,2.03271074,CC(C)(C)c1ccc(OP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)Oc2ccc(C(C)(C)C)cc2C(C)(C)C)c(C(C)(C)C)c1
11517,42222-50-4,2.41116026,CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC
11518,,2.127014227,C=CC(=O)OCC[N+](C)(C)C
11519,,1.751955823,CCCCCC=CCCC(CCCCCCCC(=O)O)C(CCCCCCCC)CCCCCCCCC(=O)O
11520,,1.76157091,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1
11521,2781/11/5,1.6673476774375002,CCOP(=O)(CN(CCO)CCO)OCC
11522,,1.55876576,CCCCCC1C(=O)CCC1CC(=O)OC
11523,,1.999238571,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br
11524,,1.848485855,c1c[nH]cn1
11525,3332-27-2,2.1511178681875,CCCCCCCCCCCCCC[N+](C)(C)[O-]
11526,,2.122152942,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
11527,,2.279457004,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
11528,10563-29-8,2.06317646825,CN(C)CCCNCCCN
11529,996-35-0,2.1509013329375,CC(C)N(C)C
11530,,3.909094128,NC(=O)CF
11531,,2.69022248,Cn1sccc1=O
11532,,2.399286404,Cc1cc(Cl)ccc1OCC(=O)O
11533,,4.432061292,NC(=S)NC(N)=S
11534,95-38-5,2.5430305579375,CCCCCCCCC=CCCCCCCCC1=NCCN1CCO
11535,7378-99-6,2.719238567625,CCCCCCCCN(C)C
11536,,1.69028398,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1
11537,,1.739915757,CCCCCCCc1ccc(O)cc1
11538,123-25-1,1.47389288975,CCOC(=O)CCC(=O)OCC
11539,,1.810892813,O=C1CCC(=O)N1Br
11540,,1.926778524,O=C(O)C1CCC(C(=O)O)CC1
11541,,1.589120608,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
11542,,2.209310143,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl
11543,,1.485399096,CCCCOC(=O)C1=CC(=O)CC(C)(C)O1
11544,,1.971484594,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
11545,,2.348441167,CC(C)C(Br)C(=O)NC(N)=O
11546,,2.881587204,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
11547,,1.98021954,CC(CN=Cc1ccccc1O)N=Cc1ccccc1O
