,smiles,LogLD
6532,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,1.942327576
6533,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,1.649763446
6534,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,2.436164265
6535,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,2.547131742
6536,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,1.65751191
6537,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.715614849
6538,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,1.738687482
6539,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,1.859280936
6540,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,2.831880008
6541,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,2.115021887
6542,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,1.990980885
6543,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,1.892641766
6544,COc1ccc(C2Sc3ccccc3NC(=O)C2O)cc1,2.039605104
6545,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1C=CBr,1.639905889
6546,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,3.602369887
6547,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,2.69002833
6548,O=NN1CC=CCO1,2.10305836
6549,O=P1(NCCCl)OCCCN1CCCl,3.261452537
6550,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,4.200787983
6551,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,3.13585848
6552,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,3.64944386
6553,O=NN(CC(F)(F)F)CC(F)(F)F,2.845257252
6554,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.275366207
6555,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,4.37286998
6556,C=C(Cl)CSC(=S)N(CC)CC,2.420429513
6557,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,1.674782231
6558,O=C(C(Cl)Cl)C(Cl)(Cl)Cl,3.061273371
6559,CNC(=O)Oc1ccccc1OC(C)C,3.39379838
6560,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.606529151
6561,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.235099408
6562,CC(=O)NO,1.194207823
6563,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,3.001091994
6564,CC(C)N=C1C=C2C(=Nc3ccccc3N2c2ccc(Cl)cc2)CC1=Nc1ccc(Cl)cc1,1.750955389
6565,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.371776336
6566,OC(CBr)C(O)C(O)C(O)CBr,2.312411513
6567,CN(C)CCC=C1c2ccccc2COc2ccccc21,3.278882642
6568,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,2.440773721
6569,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.052866933
6570,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.877895664
6571,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.493409618
6572,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,2.098208392
6573,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1.853512992
6574,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1.619629604
6575,CCC1(CC)C(=O)NCC(C)C1=O,2.328547902
6576,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,2.738910222
6577,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,2.376346071
6578,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,2.855598529
6579,CCC1(c2ccccc2)C(=O)NCNC1=O,2.162874933
6580,CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,1.679915655
6581,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,2.421289038
6582,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,1.781366506
6583,O=P(O)(O)CCCl,1.609621461
6584,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.683290847
6585,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,4.059685729
6586,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,1.672574396
6587,CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.730142741
6588,O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1,2.444450781
6589,COC(F)(F)C(Cl)Cl,1.661091943
6590,Oc1cccc2cc3cccc(O)c3c(O)c12,1.847236075
6591,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,3.505346151
6592,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,5.56822724
6593,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.545270955
6594,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,1.655554594
6595,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,3.612234609
6596,CC1CCCCC1NC(=O)Nc1ccccc1,1.592459491
6597,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,1.944248357
6598,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.133676921
6599,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,1.67435524
6600,CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.416758876
6601,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1.834857376
6602,CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,1.658755264
6603,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,1.914299519
6604,CN/C(=N/[N+](=O)[O-])NCC1CCOC1,1.901319602
6605,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,2.039792439
6606,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,1.963075225
6607,N#CN=C1SCCN1Cc1ccc(Cl)nc1,2.808264247
6608,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1.90218789
6609,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.727793302
6610,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.938474916
6611,CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.778976649
6612,CNC(=O)Oc1ccccc1C1CCCC1,3.069165338
6613,C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C,3.488937119
6614,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,1.559068334
6615,O=C(Nc1ccccc1)c1ccccc1I,1.703201339
6616,Clc1ccc(OCOc2ccc(Cl)cc2)cc1,1.666529277
6617,CNC(=O)Oc1cc(C)c(C)cc1Cl,3.8526101
6618,CCNC(=O)C(C)OC(=O)Nc1ccccc1,1.373366992
6619,CCOP(=S)(OCC)OCCSCC,4.537138797
6620,COP1(=S)OCc2ccccc2O1,3.3262515
6621,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,3.491893729
6622,O=C(OCCOC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.702445308
6623,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,2.222786309
6624,CCCCC(C#N)(Cn1ccnc1)c1ccccc1,2.20232207
6625,N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)N,3.073809964
6626,C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,1.494919503
6627,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,3.081230856
6628,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,3.762367921
6629,CSc1nnc(C(C)(C)C)c(=O)n1N=CC(C)C,1.428759858
6630,Cc1cccc(NC(=S)N(C)C)c1,1.946056825
6631,COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl,2.489330964
6632,C#CCOc1ccccc1OC(=O)NC,3.534053619
6633,CP(=S)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,4.587266062
6634,CCOP(=S)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,2.863735541
6635,C#CC(C)N(C(=O)CCl)c1ccccc1,2.277554365
6636,Oc1c(Cl)cnc(Cl)c1Cl,3.394530477
6637,N#Cc1c(Cl)nc(Cl)c(C#N)c1-c1ccccc1,1.562863616
6638,COC(=O)Nc1ccc(Cl)c(Cl)c1,2.063549124
6639,CN(C)C(=S)SSC(=S)NCCNC(=S)SSC(=S)N(C)C,2.176879993
6640,CNC(=O)C(C)SCCSP(=O)(OC)OC,3.652220648
6641,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1.65280819
6642,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,2.094045819
6643,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,1.680382658
6644,CCCCOc1ccc(CC(=O)NO)cc1,1.821204362
6645,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,1.626781273
6646,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,2.871218201
6647,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,2.608558311
6648,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,2.00899001
6649,CCCc1cc(C(N)=S)ccn1,2.135363982
6650,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,3.219273496
6651,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,2.43390578
6652,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.351294271
6653,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,2.292195291
6654,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.436387258
6655,CCNC(=O)C=Cc1cccc(Br)c1,1.757961381
6656,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,2.145060141
6657,Cc1nnc(-c2ccccc2)c(=O)n1N,2.18689191
6658,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNC(C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,2.624315695
6659,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,1.640885986
6660,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,1.873270919
6661,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,1.528165673
6662,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,2.235209883
6663,CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,2.207516242
6664,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,3.816997533
6665,N#CSC=CSC#N,3.266433303
6666,Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.229741553
6667,COc1c(O)cc(Cl)c(Cl)c1Cl,1.8827155
6668,CCCCCCCCC=CCCCCCCCC(=O)NCC[N+]1(C)CCN=C1CCCCCCCC=CCCCCCCCC,1.798672806
6669,CCCCCCCCCC=CC=CC=CC=CC=CC(=O)OCC,1.519143805
6670,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1.937795219
6671,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,2.128864537
6672,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.822654907
6673,c1ccc2c(c1)Oc1ccccc1O2,2.178915649
6674,COP(=S)(OC)Oc1ccc(SC)c(C)c1,2.986685925
6675,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.547491645
6676,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,2.537669409
6677,CCCCN(CC)C(=O)SCCC,2.299433303
6678,CCC(=O)Nc1ccc(Cl)c(Cl)c1,2.290180009
6679,NCCCNCCSP(=O)(O)O,2.413894159
6680,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1.705951332
6681,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.560378947
6682,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1.861160267
6683,NC1CONC1=O,1.133934702
6684,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.906537878
6685,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.072935444
6686,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,1.684413544
6687,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,2.571183402
6688,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,2.362451182
6689,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.622831716
6690,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,1.619633774
6691,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1.822500765
6692,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,1.681600048
6693,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,1.794738931
6694,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,2.193909578
6695,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1.769917642
6696,COP(=O)(NC(C)=O)SC,2.340126516
6697,CN(C)C(=O)C(c1ccccc1)c1ccccc1,2.440705881
6698,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,1.509624511
6699,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],1.615411319
6700,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,1.521661015
6701,CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,1.579313333
6702,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],1.539534
6703,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.355767687
6704,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,2.19129073
6705,CC1=NC(=O)N(C(C)(C)C)C(=O)C1Cl,1.627118982
6706,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,2.329641911
6707,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.29495696
6708,C=CC(=O)OCCCl,2.873649928
6709,CC[S+]([O-])CCSP(=O)(OC)OC,3.701250699
6710,C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,3.636454028
6711,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,2.434988908
6712,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,2.814362467
6713,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,1.681659691
6714,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1.983337563
6715,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,5.284756239
6716,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O,1.709853152
6717,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,2.997537822
6718,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3C(=O)OC)nn12,1.758222325
6719,CC(N=NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,1.878199717
6720,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,1.950796711
6721,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,1.84193889
6722,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,1.698269937
6723,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,1.776030516
6724,C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,2.212901618
6725,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,2.05779285
6726,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,1.72756186
6727,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,1.741076977
6728,Cc1cc(C)nc(Nc2ccccc2)n1,1.681470152
6729,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,2.557458191
6730,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.547088479
6731,CCNc1nc(NCC)nc(SC)n1,2.453949952
6732,CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,2.291852798
6733,CCOP(=S)(OCC)SCC(=O)NC(C)C,4.55231985
6734,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,2.275638561
6735,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,2.869364796
6736,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.666957873
6737,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,3.154136062
6738,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.248594131
6739,CC(C)=CC1C(C(=O)OCc2ccc(C)cc2C)C1(C)C,1.456952332
6740,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,2.446850297
6741,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,2.206780387
6742,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2.409336772
6743,CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,2.235239783
6744,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.340961886
6745,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,3.003677459
6746,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.866523626
6747,CCOP(=O)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,4.011719029
6748,C=CC(OC(C)=O)OC(C)=O,3.65500939
6749,CCCCCCCCCCCC(=O)OCCSC#N,2.756564607
6750,CCOC(=O)CSP(=O)(OCC)OCC,3.755468308
6751,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,1.752717182
6752,CC(C)=CC1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,1.527347997
6753,CC(=O)CC(c1ccc(Cl)cc1)C1C(=O)Oc2ccccc2C1=O,2.877001544
6754,O=C1Oc2ccccc2C(=O)C1C1CCCc2ccccc21,4.040589713
6755,C[n+]1ccc(-c2ccccc2)cc1,3.686980811
6756,CN(C)P(=O)(F)N(C)C,5.101513259
6757,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,3.245638085
6758,CCOP(=S)(OCC)SCCS(=O)(=O)CC,4.611243089
6759,CCOC(=O)NCCSP(=S)(OC)OC,3.403241301
6760,CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I,3.417702393
6761,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,2.156481449
6762,CCOP(=S)(NC)Oc1ccc(SC)c(C)c1,4.765486754
6763,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,2.193046944
6764,CNC(=O)Oc1cc(C)c([S+](C)[O-])c(C)c1,3.759329629
6765,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,2.176917263
6766,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.596129408
6767,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,2.342099399
6768,CN(C)CCOC(=O)COc1ccc(Cl)cc1,2.47412696
6769,C/N=C(\C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1.622436468
6770,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.860489324
6771,CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.480102025
6772,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.516850871
6773,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,2.790498727
6774,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,4.548065485
6775,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.447637042
6776,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,3.630494817
6777,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.155404582
6778,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
6779,O=C(NCCO[N+](=O)[O-])c1cccnc1,2.238286785
6780,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,1.959277688
6781,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1.809925476
6782,CC=C1C2C=C(C)CC1(N)C1C=CC(=O)N=C1C2,4.208301586
6783,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,1.848872801
6784,CCNC(=O)NCc1cccc(Cl)c1,1.72566666
6785,[O-][n+]1cc[n+]([O-])c2ccccc21,2.510941592
6786,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,2.156806502
6787,O=C(C=Cc1ccccc1)NCCO,1.80443477
6788,C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2.155616804
6789,CC(C)NCC(O)c1cc(O)cc(O)c1,1.79718943
6790,CCC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,1.976719148
6791,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.050803997
6792,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,2.914244493
6793,O=C(O)CSCC(=O)NC1CCSC1=O,1.396744925
6794,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,2.269450077
6795,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,1.999968516
6796,COC(=O)C1=C(C)N=C(COC(N)=O)C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,1.785149435
6797,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.480621649
6798,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,1.546013574
6799,C=CC=CC=CC=CC=CC=CC=CC,1.422281161
6800,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.642635666
6801,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.80818414
6802,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.88055717
6803,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.273232834
6804,Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1,2.054593687
6805,O=c1[nH]sc2cc(Cl)ccc12,1.635191407
6806,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,4.813298761
6807,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2.956698484
6808,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,1.883860087
6809,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2.253176092
6810,[N-]=[N+]=CC(=O)OCC(N)C(=O)O,3.007918391
6811,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,3.889814482
6812,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C,1.689455671
6813,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.086053926
6814,O=S(=O)(O)c1ccc(N=Nc2cc(CO)c(O)c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c2O)c2ccccc12,2.143261771
6815,CN(C)NC(=O)CCC(=O)O,1.304222181
